Ticker,Short Name,Market Cap,Ticker.1,BICS L1 Sect Nm,BICS L2 IG Nm,BICS L3 Ind Nm,Avg D Val Traded 5D:D-5,PORT US Sz Fact Exp:D-1,PORT US Prof Fact Exp:D-1,PORT US Vol Fact Exp:D-1,PORT US Trd Act Fact Exp:D-1,PORT US Lev Fact Exp:D-1,PORT US Mom Fact Exp:D-1,PORT US Val Fact Exp:D-1,PORT US Gr Fact Exp:D-1,PORT US Dvd Yld Fact Exp:D-1,PORT US Earn Var Fact Exp:D-1,P/S,BEst P/S BF12M,P/B,BEst P/B BF12M,P/E,BEst P/E BF12M,ROE LF,T12M R&D/Sls,GICS Sector,GICS Ind,GICS SubInd,GICS Sector.1,GICS Ind Name,GICS SubInd Name,ESG Disclosure Score (Latest Available) (BLOOMBERG L.P.),Beta:Y-1,Total Return:Y-1,Number of Employees:Y,Number of Employees:Y-5
LEA US Equity,LEAR CORP,5223826861.88,LEA US,Consumer Discretionary,Consumer Discretionary Products,Automotive,101576984.0,-1.9385967254638672,-1.1828798055648804,-0.712518036365509,0.9953230023384094,0.5724624991416931,-1.7765480279922485,2.8104591369628906,-0.3555694818496704,1.1192353963851929,-0.3791176378726959,0.2320546805858612,0.22952254647487194,1.135361909866333,1.0423293543815926,7.666179656982422,7.328613503431911,10.643080711364746,0,25.0,251010.0,25101010.0,Consumer Discretionary,Automobile Components,Automotive Parts & Equipment,64.08811950683594,0.906781809113555,-25.457080031246626,88000.0,169000.0
URBN US Equity,URBAN OUTFITTER,5222884652.4,URBN US,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,71749848.0,-2.623915433883667,-0.9900603294372559,-0.23740781843662262,2.4383628368377686,-0.22279535233974457,0.36855578422546387,0.8936076164245605,-0.138563871383667,-0.7094537615776062,-0.1285141110420227,0.9725653529167175,0.8833715825873316,2.219712734222412,1.7306396440627148,15.404855728149414,12.9179340682362,14.997769355773926,,25.0,255040.0,25504010.0,Consumer Discretionary,Specialty Retail,Apparel Retail,,1.1181887613244474,37.712896777258244,10920.0,9600.0
CLBT US Equity,CELLEBRITE DI LT,5216598421.65,CLBT US,Technology,Software & Tech Services,Software,59008848.0,-3.0,-2.808441162109375,0.789474606513977,-0.3987601697444916,-0.9478567838668823,2.2908084392547607,-0.9238708019256592,0.4264020025730133,-0.7094537615776062,1.95871901512146,13.189017295837402,11.001482396839714,17.486812591552734,21.11486431370503,,61.7991597255411,-188.49990844726562,24.552207224398767,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,24.21285629272461,1.0764883841780846,171.76469316269603,,
MOD US Equity,MODINE MFG CO,5186950839.999999,MOD US,Industrials,Industrial Products,Electrical Equipment,160213120.0,-3.0,-0.7267253398895264,1.383500099182129,1.5974339246749878,-0.22831428050994873,1.6398780345916748,0.03183552250266075,0.6294089555740356,-0.7094537615776062,0.8022655844688416,2.054091691970825,1.8813390626271176,6.057362079620361,4.76791917699143,27.6810359954834,21.502409457474567,20.246444702148438,,25.0,251010.0,25101010.0,Consumer Discretionary,Automobile Components,Automotive Parts & Equipment,40.04627227783203,2.3724829760620763,43.840222962087275,11400.0,12200.0
SAIC US Equity,SCIENCE APPLICAT,5160177236.539999,SAIC US,Technology,Software & Tech Services,IT Services,58731072.0,-2.504701852798462,0.4260943830013275,0.4056723713874817,0.02965705096721649,1.004692792892456,-1.0376901626586914,0.811820387840271,-1.2708507776260376,0.07827960699796677,-0.7557497620582581,0.7280608415603638,0.6758143987638613,3.2088615894317627,3.1060909706822284,17.09751319885254,11.649450314623227,17.61627960205078,,20.0,202020.0,20202020.0,Industrials,Professional Services,Research & Consulting Services,,0.7019941452937163,-16.892559163965316,24000.0,23000.0
TGTX US Equity,TG THERAPEUTICS,5150965902.06,TGTX US,Health Care,Health Care,Biotech & Pharma,49880364.0,-3.0,-1.976198434829712,-0.7477359771728516,3.0002400875091553,0.40229764580726624,1.2181459665298462,-0.8908414840698242,3.0000247955322266,-0.7094537615776062,3.000138998031616,18.110618591308594,8.980022885775044,26.825300216674805,17.114223355346475,,30.96759502035852,-8.048727035522461,34.32644737339024,35.0,352010.0,35201010.0,Health Care,Biotechnology,Biotechnology,31.928377151489258,1.3394337013399287,130.27140164309392,264.0,105.0
SPMO US Equity,INVESCO S&P 500,5132109102.03,SPMO,,,,144227024.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.215355070165686,39.08044482776085,,
AXSM US Equity,AXSOME THERAPEUT,5125380885.759999,AXSM US,Health Care,Health Care,Biotech & Pharma,93389184.0,-3.0,-3.0002689361572266,-3.0000195503234863,1.484383225440979,0.3425845503807068,-0.5862148404121399,-1.838782787322998,2.6308114528656006,-0.7094537615776062,2.595278739929199,14.89111042022705,7.559960825439454,55.14223861694336,39.869864041245904,,,-171.6058807373047,48.122366733834035,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,32.34081268310547,0.886827924248048,12.486711244772032,545.0,29.0
IBP US Equity,INSTALLED BUILDI,5121513806.68,IBP US,Industrials,Industrial Services,Engineering & Construction,61194692.0,-2.989868640899658,-0.2485552877187729,1.5339951515197754,0.6518762707710266,0.5960874557495117,-0.3808259665966034,0.32677504420280457,0.8117764592170715,-0.30675604939460754,0.5902408361434937,1.7580554485321045,1.6605328472036707,7.148961544036865,0.7253191458252225,20.000017166137695,15.770214058139196,37.870506286621094,,25.0,252010.0,25201030.0,Consumer Discretionary,Household Durables,Homebuilding,37.55155563354492,1.4715817872210286,-7.545419373552987,10600.0,7700.0
IHI US Equity,ISHARES U.S. MED,5114371500.0,IHI,,,,49555460.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.7251171081661324,11.959209479012522,,
FLG US Equity,FLAGSTAR FINANCI,5110064345.14,FLG US,Financials,Banking,Banking,94215992.0,-1.6520684957504272,-3.0002689361572266,1.7689753770828247,2.4083101749420166,1.433661699295044,-3.0001423358917236,-0.8369260430335999,0.9066029787063599,-0.4730006754398346,-1.032667636871338,0.6172897815704346,2.2393300997311663,0.6640464067459106,0.6947606465744697,,,-14.463871955871582,,40.0,401010.0,40101015.0,Financials,Banks,Regional Banks,46.24283218383789,1.0724735092539512,-6.945971158088393,8766.0,2913.0
ZETA US Equity,ZETA GLOBAL HO-A,5091422218.56,ZETA US,Technology,Software & Tech Services,Software,95196728.0,-3.0,-2.9341890811920166,0.20316922664642334,1.787663221359253,-0.36712542176246643,2.09374737739563,-0.7622812986373901,1.3157812356948853,-0.7094537615776062,2.7927682399749756,4.56723690032959,4.123681898607013,25.613073348999023,5.68685136541598,,27.218593312616118,-121.5239028930664,10.13677350653129,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,32.1195068359375,1.515370238496132,121.01977658615345,1783.0,
LUMN US Equity,LUMEN TECHNOLOGI,5063913107.54,LUMN US,Communications,Telecommunications,Telecommunications,95328856.0,-1.831440806388855,-2.113898992538452,1.0734752416610718,2.1090891361236572,2.4523990154266357,3.0001602172851562,-0.791355311870575,-2.9801409244537354,-0.7094537615776062,0.05587263032793999,0.3759925365447998,0.4107744937829242,10.913591384887695,,,,-12.485812187194824,0,50.0,501010.0,50101010.0,Communication Services,Diversified Telecommunication Services,Alternative Carriers,54.50156021118164,1.683365887713099,244.13790393244304,28000.0,45000.0
GDXJ US Equity,V/E JR GLD MINER,5050061363.095436,GDXJ,,,,235353056.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.040813001101956,56.89369951534733,,
CYTK US Equity,CYTOKINETICS INC,5046288902.4,CYTK US,Health Care,Health Care,Biotech & Pharma,96724272.0,-3.0,-3.0002689361572266,-0.7728760242462158,1.4470239877700806,1.3458585739135742,-2.8576180934906006,-2.8220231533050537,-0.7345377206802368,-0.7094537615776062,2.338408946990967,1366.9202880859375,73.12764049876664,,,,,,10275.085430257845,35.0,352010.0,35201010.0,Health Care,Biotechnology,Biotechnology,50.558292388916016,1.130523273560517,-44.553946059826444,423.0,130.0
BOXX US Equity,ALPHA AR 1-3 BOX,5034807000.0,BOXX,,,,69637736.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.33279993067769914,5.223748724836574,,
RELY US Equity,REMIT GLOBAL INC,5030753489.4,RELY US,Financials,Financial Services,Specialty Finance,50855344.0,-3.0,-2.3565409183502197,-0.14741069078445435,0.3074464499950409,-1.258122205734253,0.01677349954843521,-0.8581038117408752,2.4517805576324463,-0.7094537615776062,1.9075708389282227,4.863772392272949,3.160138555391177,9.04201602935791,7.192173772167378,,48.430625827675286,-23.34796905517578,23.291590992126316,40.0,402010.0,40201060.0,Financials,Financial Services,Transaction & Payment Processing Services,32.702945709228516,0.8187276077849699,41.97876179485671,2700.0,
LB US Equity,LANDBRIDGE CO LL,5003535588.82,LB US,Energy,Oil & Gas,Oil & Gas Supply Chain,49296152.0,-3.0,0.5786788463592529,2.2114741802215576,1.3990923166275024,0.5511897802352905,3.0001602172851562,-0.8424825072288513,2.3384788036346436,-0.37612783908843994,0.5735853910446167,,26.349632684508276,,6.693511654319563,,31.33159789661529,,,60.0,602010.0,60201020.0,Real Estate,Real Estate Management & Development,Real Estate Operating Companies,,1.1385837818084588,,,
ASAN US Equity,ASANA INC- CL A,4992376745.82,ASAN US,Technology,Software & Tech Services,Software,53930652.0,-3.0,-3.0002689361572266,1.349400281906128,2.2165780067443848,0.053593967109918594,-0.25309091806411743,-1.5096991062164307,-0.8041825294494629,-0.7094537615776062,0.9559885263442993,7.031408309936523,6.203670272391825,20.844318389892578,20.659420934723652,,,-89.47061920166016,48.14094699558639,45.0,451030.0,45103010.0,Information Technology,Software,Application Software,,1.5355147649066456,21.154910702513252,1840.0,
AVAV US Equity,AEROVIRONMENT IN,4990198476.38,AVAV US,Industrials,Industrial Products,Aerospace & Defense,71983816.0,-3.0,-1.2130471467971802,1.7251193523406982,1.0337486267089844,-1.1298762559890747,0.47302356362342834,-0.5703727006912231,0.4920875132083893,-0.7094537615776062,0.3809513449668884,6.493585109710693,5.22715676774842,5.813571453094482,,93.80543518066406,42.53763547657692,5.888166904449463,14.908115320066498,20.0,201010.0,20101010.0,Industrials,Aerospace & Defense,Aerospace & Defense,43.758174896240234,1.0693789801895495,42.283872011950805,1403.0,699.0
NE US Equity,NOBLE CORP PLC,4973473729.0,NE US,Energy,Oil & Gas,Oil & Gas Services & Equip,51878424.0,-2.6111443042755127,-0.8890492916107178,0.7470878958702087,0.7704766392707825,0.18646837770938873,-1.3323811292648315,1.858041524887085,1.253391981124878,2.8351268768310547,1.49026620388031,1.611487627029419,1.4284435033133724,1.061312198638916,1.0265635252385978,10.457281112670898,10.594226299336599,11.772904396057129,,10.0,101010.0,10101010.0,Energy,Energy Equipment & Services,Oil & Gas Drilling,35.64027786254883,1.0498951568457524,-25.97417965747414,3600.0,2000.0
ARKB US Equity,ARK 21S BITCOIN,4967812300.000001,ARKB,,,,114887464.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,1.4862331800792585,116.41385623850277,,
QLYS US Equity,QUALYS INC,4960567577.639999,QLYS US,Technology,Software & Tech Services,Software,63950664.0,-3.0,0.7533614635467529,1.1589323282241821,0.7338056564331055,-1.0811069011688232,-1.6204771995544434,-0.21722668409347534,-0.1325317919254303,-0.7094537615776062,-0.03242666274309158,8.210074424743652,7.543994156479158,10.396985054016113,10.332430945809701,29.15484046936035,22.938090265302655,41.093589782714844,18.409700265483377,45.0,451030.0,45103020.0,Information Technology,Software,Systems Software,37.8432731628418,1.1335355485137744,-23.480268259108826,2188.0,1194.0
CLF US Equity,CLEVELAND-CLIFFS,4959193272.12,CLF US,Materials,Materials,Steel,158559552.0,-1.9397016763687134,-1.9449762105941772,-0.6110723614692688,3.0002400875091553,0.5518609881401062,-2.362652540206909,0.41252601146698,1.0366531610488892,-0.7094537615776062,1.468077540397644,0.24182699620723724,0.24040083518140837,0.6856430172920227,0.8001419359555426,36.42471694946289,,-6.21218204498291,,15.0,151040.0,15104050.0,Materials,Metals & Mining,Steel,,1.1980753726795952,-49.24166019553504,28000.0,2926.0
DNB US Equity,DUN & BRADSTREET,4958330691.2,DNB US,Financials,Financial Services,Specialty Finance,48895528.0,-2.6139135360717773,-1.3783735036849976,-0.08679651468992233,-0.030714312568306923,1.0965176820755005,-0.862469494342804,0.7108534574508667,-1.08464515209198,0.2656104862689972,-0.9776614308357239,2.0379207134246826,1.9592848160967462,1.488338828086853,1.4603380310370762,91.6502685546875,10.08689764807961,-1.029047966003418,,20.0,202020.0,20202020.0,Industrials,Professional Services,Research & Consulting Services,,0.5965411710358762,4.449637577610943,6414.0,
IONS US Equity,IONIS PHARMACEUT,4957974811.8,IONS US,Health Care,Health Care,Biotech & Pharma,47554292.0,-3.0,-3.0002689361572266,-1.0299885272979736,0.4004954695701599,0.9646193385124207,-2.062033176422119,-2.3264710903167725,-0.9199584722518921,-0.7094537615776062,0.8270881175994873,5.686544418334961,7.192826585278346,7.480108261108398,,,,-73.32809448242188,113.5737050454166,35.0,352010.0,35201010.0,Health Care,Biotechnology,Biotechnology,47.218589782714844,0.8603828230373355,-36.61687719370115,927.0,737.0
FIVE US Equity,FIVE BELOW,4954717284.029999,FIVE US,Consumer Staples,Retail & Wholesale - Staples,Retail - Consumer Staples,117950936.0,-2.724212646484375,-0.9233867526054382,2.677363157272339,3.0002400875091553,0.7547576427459717,-2.524491310119629,0.7078356146812439,0.4458676278591156,-0.7094537615776062,0.02064644731581211,1.2982996702194214,1.1608967360045923,3.06636381149292,2.590274176832327,18.20644187927246,17.371155013812366,17.927387237548828,0,25.0,255040.0,25504040.0,Consumer Discretionary,Specialty Retail,Other Specialty Retail,,0.7840889954102983,-50.70330229045514,7000.0,3500.0
SJNK US Equity,SPDR BLOOMBERG S,4951816000.000001,SJNK,,,,65318068.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.4651421027608875,9.081009303322585,,
ACWX US Equity,ISHARES MSCI ACW,4951309986.114502,ACWX,,,,68395184.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.8074191591115287,10.577374442500531,,
VWOB US Equity,VANGUARD EMERGIN,4942745631.245744,VWOB,,,,48741972.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.5164522739430234,9.106487136993646,,
CTRE US Equity,CARETRUST REI,4921652022.56,CTRE US,Real Estate,Real Estate,REIT,47043604.0,-3.0,-0.5383620262145996,-0.5833780169487,0.6413111686706543,-1.2522461414337158,-0.17377182841300964,-0.0024406129959970713,-0.08541207760572433,1.8021270036697388,-0.8757863640785217,13.654845237731934,12.389584802665421,1.8594504594802856,,26.72151756286621,18.574890421193007,5.619348049163818,,60.0,601050.0,60105010.0,Real Estate,Health Care REITs,Health Care REITs,52.389095306396484,0.5115894000839744,33.17849055897237,17.0,57.0
VVV US Equity,VALVOLINE INC,4918789311.3,VVV US,Consumer Discretionary,Retail & Whsle - Discretionary,Retail - Discretionary,96705272.0,-3.0,0.6118476986885071,-0.7829543352127075,0.7571811079978943,1.6704951524734497,-0.6825964450836182,0.12478789687156677,-0.8067049384117126,-0.7094537615776062,1.1871498823165894,3.0143883228302,2.7389297310151677,21.48877716064453,13.49559340543609,28.206811904907227,22.238738142649797,184.1140594482422,,25.0,255040.0,25504050.0,Consumer Discretionary,Specialty Retail,Automotive Retail,52.86188507080078,0.9680486787576111,0.49338470446000926,11500.0,7900.0
SPXL US Equity,DIREXION DAILY S,4908475329.552017,SPXL,,,,480833696.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,2.2961747306736684,53.08758354284275,,
KTOS US Equity,KRATOS DEFENSE &,4903858339.559999,KTOS US,Industrials,Industrial Products,Aerospace & Defense,53978604.0,-3.0,-1.577549934387207,0.8257764577865601,0.2315918207168579,-0.6681715846061707,1.0651228427886963,-0.5787992477416992,-0.11935875564813614,-0.7094537615776062,-0.5114781260490417,4.138573169708252,3.775393296188678,3.650285482406616,3.5355033534481404,327.2672119140625,52.66785734518627,1.2890299558639526,3.345164152617569,20.0,201010.0,20101010.0,Industrials,Aerospace & Defense,Aerospace & Defense,30.37923812866211,1.2108658951278957,83.70118248058729,3900.0,2600.0
CGUS US Equity,CAP GR CORE,4897909316.162109,CGUS,,,,48854612.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.962970509980304,23.67617991261448,,
VOX US Equity,VANGUARD COMMUNI,4888155801.506241,VOX,,,,51393108.0,,,,,,,,,,,,,,,,,,#N/A Field Not Applicable,,,,,,,,0.9613630689605847,32.015262995134705,,
VRNA US Equity,VERONA PHAR-ADR,4885987580.719999,VRNA US,Health Care,Health Care,Biotech & Pharma,95531456.0,-3.0,-3.0002689361572266,0.5965753793716431,0.7703762650489807,0.03300634026527405,2.341156005859375,-1.6130328178405762,0.4547550082206726,-0.7094537615776062,0.7193025350570679,873.1814575195312,19.449571758979808,37.789161682128906,,,,-78.02722930908203,725.9246088193457,35.0,352020.0,35202010.0,Health Care,Pharmaceuticals,Pharmaceuticals,,1.1294759148506073,268.78823597801113,,14.0
WFRD US Equity,WEATHERFORD INTE,4869779968.2,WFRD US,Energy,Oil & Gas,Oil & Gas Services & Equip,129688704.0,-2.576383352279663,-0.20987163484096527,1.3325837850570679,1.1681462526321411,0.7098333835601807,-1.3304003477096558,2.1371278762817383,-1.6022510528564453,0.15377619862556458,1.468726634979248,0.8849387168884277,0.9057733527860555,3.750883102416992,2.8123101541379767,9.569136619567871,10.171361499985485,45.812583923339844,,10.0,101010.0,10101020.0,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,,1.230688471930464,-28.480481746251808,19000.0,24000.0
ROAD US Equity,CONSTRUCTION P-A,4854170117.52,ROAD US,Industrials,Industrial Services,Engineering & Construction,65087060.0,-3.0,-1.1726995706558228,0.345767617225647,0.2851283848285675,0.23346935212612152,1.604406476020813,-0.28483349084854126,1.4914216995239258,-0.7094537615776062,0.8211425542831421,2.2900748252868652,1.8063815238724534,5.982236862182617,6.487925116320921,72.48241424560547,40.086985828236884,8.413130760192871,,20.0,201030.0,20103010.0,Industrials,Construction & Engineering,Construction & Engineering,31.405290603637695,1.6182097455191613,74.49718424404242,1325.0,628.0
TENB US Equity,TENABLE HOLDINGS,4833046619.009999,TENB US,Technology,Software & Tech Services,Software,81688680.0,-3.0,-2.327991485595703,-0.59153151512146,0.1500021368265152,0.022369179874658585,-1.186246633529663,-0.6894321441650391,0.24660058319568634,-0.7094537615776062,-0.40388762950897217,5.310450077056885,4.892567488270881,12.040011405944824,8.53626408538367,,25.466827788552866,-9.72828483581543,20.179973578394282,45.0,451030.0,45103020.0,Information Technology,Software,Systems Software,33.41716003417969,1.087884831018801,-19.78066137948882,1999.0,1252.0
SHAK US Equity,SHAKE SHACK IN-A,4830611852.3,SHAK US,Consumer Discretionary,Consumer Discretionary Services,Leisure Facilities & Services,122177768.0,-3.0,-1.5452759265899658,-0.6532723903656006,3.0002400875091553,0.6925409436225891,0.86483234167099,-0.6330938339233398,0.3384433686733246,-0.7094537615776062,-0.3251597583293915,3.6995420455932617,3.2640405678178324,10.505732536315918,8.590759106228232,190.256591796875,87.9535926442921,1.9989550113677979,0,25.0,253010.0,25301040.0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants,36.92787551879883,1.1392699134056041,48.173931746989965,12196.0,6101.0
